account_uid,customer_name,email,phone,account_type,created_at,risk_level,fraud_score,is_fraud
ACC04621,Ekaja Bakshi,sudikshapanchal@example.net,0111819505285,Savings,2023-05-19,Low,0.0,0
ACC04622,Caleb Warrior,harrisonapte@example.com,0877980874563,Savings,2021-11-15,Low,0.0,0
ACC04623,Upasna Khare,vganesh@example.net,0093063386160,Wallet,2022-02-03,Low,0.0,0
ACC04624,Mitesh Din,qmagar@example.org,7827710501832,Wallet,2023-06-18,Low,0.0,0
ACC04625,Diya Chana,finnjayaraman@example.net,0833933462264,Savings,2021-09-17,Low,0.0,0
ACC04626,Zehaan Anne,cheemaveda@example.com,5914473833367,Wallet,2021-09-25,Low,0.0,0
ACC04627,Sanaya Sandhu,zansibadami@example.net,6052440847710,Current,2023-05-06,Low,0.0,1
ACC04628,Luke Saxena,warhi89@example.net,8778116490248,Business,2022-12-25,Low,0.0,0
ACC04629,Yashodhara Sarin,mnatarajan@example.net,7630728727573,Savings,2023-03-19,Low,0.0,0
ACC04630,Pranav Chhabra,falankapur@example.org,0792746222254,Business,2022-01-10,Low,0.0,0
ACC04631,Keya Koshy,whayre@example.net,6691976963302,Current,2023-12-24,Low,0.0,0
ACC04632,George Murthy,anamika96@example.com,8471675694856,Current,2021-09-12,Low,0.0,0
ACC04633,Zaid Bahl,bumbeta@example.com,6403356264085,Business,2023-09-09,Low,0.0,0
ACC04634,Eiravati Chana,jeevika72@example.net,8160596052671,Wallet,2022-05-28,Low,0.0,0
ACC04635,Triveni Shanker,tanejamadhavi@example.com,1481247956050,Business,2023-07-10,Low,0.0,1
ACC04636,Chakradhar Randhawa,dev57@example.org,2419053626396,Current,2022-02-24,Low,0.0,0
ACC04637,Eshana Sani,patilsiddharth@example.com,5665481901170,Current,2023-10-26,Low,0.0,0
ACC04638,Jeremiah Cheema,soodosha@example.com,9960675247507,Current,2021-11-28,Low,0.0,1
ACC04639,Owen Sehgal,iryasoni@example.org,2287542890056,Savings,2023-08-23,Low,0.0,1
ACC04640,Chavvi Biswas,chandanijhaveri@example.org,0448391730086,Wallet,2022-05-27,Low,0.0,0
ACC04641,Vasudha Shetty,rbera@example.org,7429943215966,Current,2022-07-14,Low,0.0,0
ACC04642,Qadim Sule,charansubramanian@example.org,7073485675849,Wallet,2023-06-18,Low,0.0,1
ACC04643,Daksh Sridhar,theodore75@example.com,7085531665043,Savings,2022-01-21,Low,0.0,0
ACC04644,Anamika Zacharia,nandini61@example.net,7716230248298,Wallet,2022-02-02,Low,0.0,1
ACC04645,Siddharth Goswami,davewakeeta@example.org,7522625548315,Business,2023-12-29,Low,0.0,1
ACC04646,Logan Kale,choudharygopal@example.com,8514508549124,Business,2022-03-15,Low,0.0,0
ACC04647,Rachita Bera,chopraharinakshi@example.com,1437701438920,Savings,2021-08-09,Low,0.0,1
ACC04648,Chakrika Raval,eiravatiwason@example.com,1101799207705,Wallet,2022-10-15,Low,0.0,1
ACC04649,Vanya Divan,mprasad@example.org,5657329460128,Business,2023-03-26,Low,0.0,1
ACC04650,Hema Goyal,okashyap@example.net,7269707279087,Savings,2022-02-03,Low,0.0,0
ACC04651,Samesh Guha,purivansha@example.net,0783886558991,Business,2022-08-11,Low,0.0,0
ACC04652,Falak Mistry,praval@example.com,2897533968860,Wallet,2022-07-20,Low,0.0,0
ACC04653,Champak Gade,mitali98@example.org,6997146898963,Savings,2021-12-23,Low,0.0,0
ACC04654,Unnati Shere,anika05@example.com,0834840362899,Current,2023-11-13,Low,0.0,1
ACC04655,Ekiya Mandal,abha79@example.org,0926898121185,Wallet,2022-10-27,Low,0.0,0
ACC04656,Theodore Jha,kalasarma@example.net,5095256308000,Business,2023-02-11,Low,0.0,0
ACC04657,Wazir Choudhary,sethianjali@example.org,6009103128072,Savings,2022-11-25,Low,0.0,0
ACC04658,Baghyawati Seth,lavanya22@example.com,4076386318634,Current,2023-01-23,Low,0.0,0
ACC04659,Januja Murthy,urishilla06@example.org,8054071298997,Savings,2022-05-25,Low,0.0,0
ACC04660,Ikbal Buch,jsandhu@example.org,8873145033152,Savings,2021-12-06,Low,0.0,1
ACC04661,Janya Gara,ronith22@example.org,2749939190011,Current,2022-01-24,Low,0.0,0
ACC04662,Yauvani Luthra,chaudhariwarhi@example.org,4467795268908,Business,2023-10-16,Low,0.0,1
ACC04663,Netra Vaidya,nadkarniadya@example.org,8291969880491,Current,2023-06-13,Low,0.0,0
ACC04664,Veda Aggarwal,dadakavya@example.net,9770744347821,Current,2023-01-28,Low,0.0,0
ACC04665,Tarak D’Alia,janani50@example.com,4202446428595,Wallet,2023-10-28,Low,0.0,0
ACC04666,Harini Gandhi,bhavinideshpande@example.net,9042584329913,Savings,2023-12-03,Low,0.0,0
ACC04667,Baljiwan Srinivasan,jdesai@example.com,1463327884593,Business,2022-10-15,Low,0.0,0
ACC04668,Eta Anand,xsura@example.net,2572492598764,Savings,2022-05-04,Low,0.0,0
ACC04669,Caleb Rana,bkunda@example.net,1644237014155,Wallet,2021-08-23,Low,0.0,1
ACC04670,Chaitanya Pall,sastryvinaya@example.com,8612358766269,Wallet,2023-04-22,Low,0.0,0
ACC04671,Frederick Chacko,xkhosla@example.org,6253786307013,Savings,2022-09-03,Low,0.0,0
ACC04672,Manya Sehgal,kondayuvraj@example.net,3164958649170,Current,2023-01-17,Low,0.0,1
ACC04673,Alexander Kale,subramaniangirindra@example.net,6010995872441,Savings,2021-09-11,Low,0.0,0
ACC04674,Fariq Kibe,akata@example.org,0519681469107,Wallet,2022-07-17,Low,0.0,0
ACC04675,Adya Khalsa,neelimajhaveri@example.org,2438224429515,Current,2023-10-18,Low,0.0,0
ACC04676,Chameli Chandran,godadevika@example.org,5260665431130,Business,2021-11-09,Low,0.0,1
ACC04677,William Sastry,dmenon@example.net,9422852204330,Savings,2022-03-31,Low,0.0,0
ACC04678,Lipika Ghose,darpannadkarni@example.org,7827734573465,Business,2022-05-18,Low,0.0,0
ACC04679,Rachita Srivastava,zansi35@example.net,9917737660625,Savings,2023-10-05,Low,0.0,1
ACC04680,Tara Swamy,bhavininagar@example.com,4153966086048,Savings,2023-11-27,Low,0.0,1
ACC04681,Abdul Bose,gaurang49@example.com,3689456189134,Business,2023-02-14,Low,0.0,0
ACC04682,George Raja,upillay@example.net,3109388829563,Savings,2021-10-21,Low,0.0,1
ACC04683,Urvashi Kari,hsundaram@example.net,1962231421125,Current,2023-10-29,Low,0.0,0
ACC04684,Anika Anne,advika44@example.org,2111259667956,Business,2023-11-05,Low,0.0,0
ACC04685,Jatin Kakar,indalikhatri@example.org,9363395975778,Wallet,2022-04-15,Low,0.0,0
ACC04686,Waida Raju,gangulyraksha@example.com,1492410096900,Business,2023-10-25,Low,0.0,0
ACC04687,Frado Vala,khoslanitara@example.com,0666102011745,Savings,2022-02-06,Low,0.0,1
ACC04688,Yashasvi Wali,aishanisekhon@example.com,1011060030859,Savings,2022-06-07,Low,0.0,1
ACC04689,Udarsh Subramanian,ramachandranishwar@example.org,5551951322266,Savings,2023-03-05,Low,0.0,0
ACC04690,Brijesh Zachariah,daravanya@example.net,5694904578847,Business,2022-11-15,Low,0.0,0
ACC04691,Aarna Kade,elijah20@example.org,5158284365685,Savings,2022-04-08,Low,0.0,1
ACC04692,Vasudha Kunda,veer02@example.com,1745618512054,Business,2023-05-07,Low,0.0,0
ACC04693,Amrita Trivedi,devikapalla@example.net,6825413214607,Savings,2022-09-23,Low,0.0,0
ACC04694,Faqid Mane,upkaarpillay@example.net,8476505476744,Business,2022-09-12,Low,0.0,0
ACC04695,Tanay Bumb,xitisahni@example.com,3627842374051,Business,2022-04-05,Low,0.0,0
ACC04696,Ekbal Sarna,vasana32@example.org,6138142002873,Savings,2023-01-18,Low,0.0,0
ACC04697,Abdul Jain,egole@example.net,6295224293267,Savings,2022-09-23,Low,0.0,1
ACC04698,Ganga Dua,venkataramankiaan@example.com,7598173116012,Wallet,2022-05-09,Low,0.0,0
ACC04699,Akshay Gupta,mbhagat@example.com,8278157584987,Current,2023-09-12,Low,0.0,0
ACC04700,Isha Dutta,basushivansh@example.org,8963552313358,Savings,2023-12-19,Low,0.0,1
ACC04701,Patrick Ratti,anirudh38@example.com,4486010163290,Savings,2022-05-03,Low,0.0,0
ACC04702,Chanakya Mukhopadhyay,hemangyadav@example.net,9607331256614,Current,2022-05-24,Low,0.0,1
ACC04703,Caleb Rajagopalan,isaiahlalla@example.org,4998893421711,Current,2022-03-19,Low,0.0,1
ACC04704,Jonathan Dora,jatingoswami@example.net,1527765592532,Wallet,2023-01-02,Low,0.0,0
ACC04705,Nitesh Nadig,sai59@example.com,6249298961875,Business,2022-08-26,Low,0.0,1
ACC04706,Zilmil Gole,saxenabalveer@example.org,2458522431672,Business,2023-06-24,Low,0.0,0
ACC04707,Victor Varty,pushti10@example.net,2265919406694,Current,2023-08-13,Low,0.0,0
ACC04708,Eta Balay,gaurika62@example.net,5593384196219,Savings,2023-10-31,Low,0.0,0
ACC04709,Jagdish Nori,ranbir88@example.com,9753847365927,Current,2023-02-15,Low,0.0,0
ACC04710,Raagini Bhatt,jaggiharsh@example.net,6158650487087,Business,2022-07-24,Low,0.0,0
ACC04711,Bhavika Basak,arorarajeshri@example.com,4540560201873,Wallet,2023-02-16,Low,0.0,0
ACC04712,Gauri Rao,david90@example.com,8053465032403,Current,2023-08-03,Low,0.0,0
ACC04713,Vaishnavi Anne,calebtella@example.net,4234898376389,Business,2023-02-18,Low,0.0,1
ACC04714,Omisha Bedi,tguha@example.net,5477460110843,Wallet,2023-03-08,Low,0.0,0
ACC04715,Frado Sami,ishavasa@example.com,1460025300958,Wallet,2023-12-23,Low,0.0,1
ACC04716,Balveer Khosla,damini99@example.net,9540177495035,Current,2023-11-03,Low,0.0,0
ACC04717,Aachal Dass,udant05@example.net,3551264008938,Current,2022-07-30,Low,0.0,0
ACC04718,Indali Nagy,zbhat@example.net,6430673875027,Savings,2022-10-25,Low,0.0,0
ACC04719,Reyansh Ramachandran,girishmerchant@example.net,7745584891166,Wallet,2023-06-14,Low,0.0,0
ACC04720,Veda Khosla,waida42@example.org,9914315097071,Current,2022-03-16,Low,0.0,0
ACC04721,Mitesh Baral,teerthmane@example.net,5096183038628,Current,2021-10-18,Low,0.0,0
ACC04722,Vihaan Dutta,brijesh07@example.net,6931324191002,Savings,2023-01-16,Low,0.0,1
ACC04723,Hemani Chatterjee,nkapur@example.net,5342105589119,Current,2022-02-16,Low,0.0,1
ACC04724,Jason Bassi,chaturaparikh@example.org,0344184404380,Business,2022-01-19,Low,0.0,0
ACC04725,Isha Parmer,balendra55@example.net,8644526465072,Business,2022-04-26,Low,0.0,0
ACC04726,Gavin Krish,hritik91@example.net,2884483575314,Wallet,2021-08-11,Low,0.0,0
ACC04727,Guneet Bedi,nandinidayal@example.org,3296193002079,Wallet,2022-04-10,Low,0.0,1
ACC04728,Lipika Memon,mjohal@example.net,8008174411707,Wallet,2022-10-29,Low,0.0,1
ACC04729,Wridesh Bajwa,neha66@example.org,9978835843417,Wallet,2023-07-18,Low,0.0,1
ACC04730,Hemal Bhatia,qushibabu@example.org,9305127198109,Savings,2022-09-22,Low,0.0,0
ACC04731,Aishani Ray,krishna48@example.net,6523430406325,Savings,2022-08-11,Low,0.0,1
ACC04732,Kamala Rajagopalan,atwalrohan@example.com,4154479958185,Current,2023-12-28,Low,0.0,0
ACC04733,Ishwar Gade,vohrasamesh@example.net,1163470165418,Current,2022-01-21,Low,0.0,0
ACC04734,Yutika Mahajan,siddharthsahota@example.org,7619730141110,Current,2022-09-10,Low,0.0,1
ACC04735,Yadavi Amble,nisha79@example.net,8649079618404,Current,2023-05-01,Low,0.0,0
ACC04736,Hardik Chanda,nkadakia@example.com,1663313933736,Business,2021-12-09,Low,0.0,0
ACC04737,Warhi Master,yahvi35@example.net,4485312417591,Wallet,2021-09-26,Low,0.0,0
ACC04738,Bishakha Sheth,manderrachana@example.net,0014913370947,Business,2023-06-04,Low,0.0,0
ACC04739,Meghana Dewan,ramwarinder@example.org,7761574355136,Business,2023-06-26,Low,0.0,0
ACC04740,Wriddhish Babu,rajagopalanbarkha@example.net,2967243470149,Savings,2022-12-25,Low,0.0,0
ACC04741,Shivani Chaudhary,gabakrisha@example.net,4289066904636,Savings,2023-10-17,Low,0.0,0
ACC04742,Sarthak Bhat,anjali97@example.net,9771576067001,Wallet,2023-12-01,Low,0.0,0
ACC04743,Ansh Bains,chandanihayre@example.org,0098253343659,Savings,2023-08-08,Low,0.0,1
ACC04744,Sara Arora,jatinray@example.org,6595679971468,Wallet,2022-10-07,Low,0.0,0
ACC04745,Shivani Loyal,geetika28@example.net,5083367809227,Current,2022-03-25,Low,0.0,0
ACC04746,Janani Padmanabhan,csinha@example.org,2569374686398,Wallet,2023-11-17,Low,0.0,0
ACC04747,Balhaar Patil,shivansh72@example.net,8393134036073,Savings,2023-06-11,Low,0.0,1
ACC04748,Triya Buch,champak61@example.org,6490028807338,Current,2023-03-16,Low,0.0,0
ACC04749,Charles Manda,mannanwaida@example.net,1612365289393,Current,2023-05-21,Low,0.0,0
ACC04750,Eshana Tailor,saumya44@example.com,5742377204393,Wallet,2021-12-25,Low,0.0,0
ACC04751,Forum Joshi,karkala@example.org,6878713950385,Current,2023-01-18,Low,0.0,0
ACC04752,Siddharth Hayre,wramaswamy@example.net,9320966721625,Current,2023-07-02,Low,0.0,0
ACC04753,Harini Sekhon,shivansh47@example.com,0808610572652,Current,2023-12-09,Low,0.0,1
ACC04754,Megha Buch,meghana54@example.org,0510656886738,Current,2021-08-20,Low,0.0,1
ACC04755,Oliver Raju,ishani99@example.net,3129931523005,Wallet,2023-09-19,Low,0.0,1
ACC04756,Panini Roy,maanas34@example.org,9465749981648,Savings,2021-09-01,Low,0.0,0
ACC04757,Megha Grewal,theodore14@example.org,6034114625954,Current,2022-12-08,Low,0.0,0
ACC04758,Manthan Thaker,majumdarronith@example.org,5340094674804,Savings,2023-01-19,Low,0.0,0
ACC04759,Gaurang Mitter,tanmayi53@example.org,1574606780831,Current,2023-02-22,Low,0.0,1
ACC04760,Aahana Saraf,rudra07@example.net,2995521572314,Business,2023-04-30,Low,0.0,1
ACC04761,Geetika Patla,ojasvi84@example.org,8928887569990,Wallet,2021-09-24,Low,0.0,0
ACC04762,Manya Datta,duberishi@example.com,8767566731584,Wallet,2022-02-23,Low,0.0,1
ACC04763,Unnati Chaudhry,ucchal96@example.net,1990765152035,Current,2022-07-10,Low,0.0,0
ACC04764,Yashica Kannan,avora@example.org,7844964113589,Business,2021-07-15,Low,0.0,0
ACC04765,Vasudha Ahuja,raimason@example.org,9024507624864,Savings,2023-09-01,Low,0.0,1
ACC04766,Hitesh Palan,guneet77@example.com,4021970206348,Current,2023-08-20,Low,0.0,1
ACC04767,Omkaar Kapoor,yauvani63@example.com,5213867417144,Current,2023-06-18,Low,0.0,0
ACC04768,Abhiram Shroff,kondazashil@example.com,8458616248438,Business,2022-01-19,Low,0.0,0
ACC04769,Vincent Barman,bhavika98@example.org,8123867397960,Wallet,2023-02-09,Low,0.0,0
ACC04770,Omisha Acharya,cviswanathan@example.com,3326312517769,Business,2022-03-20,Low,0.0,0
ACC04771,Niharika Som,khatrianirudh@example.net,0854240128273,Current,2023-11-14,Low,0.0,0
ACC04772,Jhalak Master,gagandeep@example.com,0657024452098,Current,2021-08-09,Low,0.0,0
ACC04773,Chakrika Varty,pradhanchakrika@example.net,5009851685052,Wallet,2021-10-14,Low,0.0,0
ACC04774,Gaurangi Kumer,bainssudiksha@example.org,2088225746544,Current,2023-01-30,Low,0.0,1
ACC04775,Raagini Hora,chakrika68@example.org,3407026726018,Current,2023-11-07,Low,0.0,0
ACC04776,Wahab Viswanathan,mannandiya@example.net,9707824814944,Wallet,2021-07-21,Low,0.0,0
ACC04777,Elijah Dalal,klala@example.com,9489709649654,Current,2021-08-12,Low,0.0,0
ACC04778,Chatura Bhakta,toorarjun@example.com,5015348429814,Business,2023-05-31,Low,0.0,0
ACC04779,Upkaar Bal,balaturvi@example.org,0290280133278,Savings,2021-10-19,Low,0.0,0
ACC04780,Ishwar Chahal,misrayasti@example.net,7735671949556,Business,2021-10-13,Low,0.0,1
ACC04781,Fariq Acharya,iben@example.net,0387535966235,Savings,2023-07-13,Low,0.0,0
ACC04782,Lila Sehgal,theodore83@example.com,9295740579376,Business,2021-11-22,Low,0.0,0
ACC04783,Manbir Prakash,lohit98@example.org,2461412258048,Wallet,2022-08-08,Low,0.0,0
ACC04784,Jagvi Comar,aggarwaljanaki@example.com,7287841856788,Business,2023-07-01,Low,0.0,0
ACC04785,Tanveer Ghosh,ramoliver@example.org,6572444380774,Wallet,2022-01-01,Low,0.0,0
ACC04786,Pratyush Chacko,gaurangi04@example.net,9476441507958,Wallet,2022-07-11,Low,0.0,0
ACC04787,Rohan Dhawan,iraju@example.com,8716944424987,Business,2021-12-29,Low,0.0,1
ACC04788,Warjas Narula,svarughese@example.com,1384513029990,Business,2022-09-02,Low,0.0,1
ACC04789,Arjun Jayaraman,bdesai@example.net,6250575214974,Wallet,2022-05-15,Low,0.0,0
ACC04790,Dev Batta,rsandhu@example.com,6376076069420,Business,2022-03-18,Low,0.0,0
ACC04791,Max Goswami,jyoti23@example.net,1649798474018,Savings,2023-06-02,Low,0.0,1
ACC04792,Veda Rege,karnikanirudh@example.net,0356149492361,Current,2023-06-07,Low,0.0,1
ACC04793,Pavani Sharaf,clad@example.com,1334117027293,Business,2021-07-31,Low,0.0,1
ACC04794,Inaya Solanki,mohammedtoor@example.com,1775024839912,Current,2022-11-21,Low,0.0,0
ACC04795,Mugdha Bose,harinakshi98@example.net,8377522356551,Current,2023-02-21,Low,0.0,0
ACC04796,Jason Dhar,xnarayan@example.net,1067585883462,Business,2022-12-10,Low,0.0,0
ACC04797,Charan Master,boraekapad@example.org,8802812595425,Current,2021-08-21,Low,0.0,1
ACC04798,Anita Konda,chaitaly26@example.net,0471489080494,Wallet,2023-04-15,Low,0.0,1
ACC04799,Janya Iyer,vivaan30@example.com,6604523692382,Savings,2023-08-16,Low,0.0,0
ACC04800,Balhaar Prabhu,goswamiira@example.net,2894683053789,Savings,2023-03-04,Low,0.0,0
ACC04801,Andrew Vora,gsami@example.org,4864665935238,Business,2022-07-18,Low,0.0,0
ACC04802,Vasatika Chaudhry,jasondugal@example.org,0119235737393,Wallet,2023-05-10,Low,0.0,1
ACC04803,Kamala Barad,ghosenakul@example.com,9670310537180,Savings,2022-09-11,Low,0.0,1
ACC04804,Ansh Murthy,rishishankar@example.net,5312847943315,Wallet,2022-10-21,Low,0.0,0
ACC04805,Faris Ravel,rkurian@example.com,5074217878300,Business,2022-09-09,Low,0.0,1
ACC04806,Urishilla Parekh,gautamitaneja@example.com,6492896681063,Business,2022-11-08,Low,0.0,1
ACC04807,Anay Srivastava,gunbirgarde@example.com,3538218108864,Wallet,2021-09-29,Low,0.0,0
ACC04808,Anjali Kaul,farhanlalla@example.com,9354941097587,Business,2023-02-10,Low,0.0,1
ACC04809,Radhika Vora,zrandhawa@example.org,0999354276293,Wallet,2022-12-05,Low,0.0,0
ACC04810,Ucchal Singh,surisanya@example.org,0966941620315,Savings,2023-07-01,Low,0.0,1
ACC04811,Forum Shukla,henrymuni@example.org,5961605050351,Business,2023-05-06,Low,0.0,1
ACC04812,Yashvi Rattan,mannandrew@example.org,9822283280065,Wallet,2022-03-11,Low,0.0,0
ACC04813,Lekha Mital,anushanagar@example.net,9723961242226,Savings,2022-12-29,Low,0.0,0
ACC04814,Mugdha Sarma,yagneshranganathan@example.com,5389445249054,Savings,2023-03-05,Low,0.0,0
ACC04815,Theodore Dyal,shivanichand@example.com,5795394559281,Savings,2021-10-18,Low,0.0,1
ACC04816,Harshil Nagar,urmi36@example.com,1933665203546,Wallet,2023-05-12,Low,0.0,0
ACC04817,Lucky Varma,parmerdalaja@example.org,3225560010145,Savings,2023-09-01,Low,0.0,0
ACC04818,Veda Khanna,omaharaj@example.com,8262329861889,Savings,2022-12-28,Low,0.0,0
ACC04819,Yamini Ramesh,indiraborah@example.org,7043124021409,Savings,2022-06-20,Low,0.0,0
ACC04820,Baghyawati Dua,lallageorge@example.com,0191540224806,Current,2023-01-24,Low,0.0,0
ACC04821,Oscar Apte,pooja33@example.net,0026839700734,Current,2024-10-28,Low,0.0,1
ACC04822,Rehaan Yadav,andrajackson@example.org,1150647566139,Wallet,2023-04-19,Low,0.0,0
ACC04823,Ekbal Buch,srinivasanmeghana@example.net,7340361840614,Wallet,2021-11-28,Low,0.0,0
ACC04824,Anita Saran,bediyochana@example.org,8465032077261,Wallet,2023-06-19,Low,0.0,1
ACC04825,Raagini Loyal,yagneshchoudhry@example.net,7684638834863,Current,2021-08-08,Low,0.0,0
ACC04826,Ekbal Viswanathan,devika50@example.net,5284312954313,Wallet,2023-12-23,Low,0.0,0
ACC04827,Wriddhish Prakash,deepaseshadri@example.org,9006728252442,Wallet,2023-03-18,Low,0.0,0
ACC04828,Wriddhish Chand,johalrachit@example.com,3421769797099,Wallet,2021-10-21,Low,0.0,0
ACC04829,Janya Gandhi,ayushmannarasimhan@example.net,9884554273058,Business,2022-11-11,Low,0.0,0
ACC04830,Nirja Kaul,toorfaqid@example.net,2815957267687,Savings,2022-09-04,Low,0.0,1
ACC04831,Neha Banik,gavin27@example.net,2882463585932,Current,2021-07-28,Low,0.0,0
ACC04832,Daniel Narula,lila57@example.com,1782926889851,Business,2023-05-12,Low,0.0,0
ACC04833,Hemani Chaudhuri,znatarajan@example.com,6917231404153,Current,2021-12-21,Low,0.0,0
ACC04834,Daksha Venkataraman,guhaupma@example.org,6892005820935,Current,2022-09-02,Low,0.0,1
ACC04835,Bishakha Mane,wablehenry@example.com,9507141580465,Current,2022-07-21,Low,0.0,0
ACC04836,Karan Brahmbhatt,sekhonmanbir@example.net,3597903565116,Business,2021-12-22,Low,0.0,0
ACC04837,Aarush Tailor,tverma@example.com,3105953250858,Business,2023-01-17,Low,0.0,0
ACC04838,Adya Dey,jseth@example.com,6824947469259,Savings,2023-02-14,Low,0.0,0
ACC04839,Omaja Dave,nitara58@example.com,3526212040784,Current,2022-10-18,Low,0.0,0
ACC04840,Wridesh Sinha,battaayaan@example.org,5391204080637,Business,2023-05-31,Low,0.0,0
ACC04841,Timothy Bobal,yamini69@example.org,5132931137183,Business,2022-09-27,Low,0.0,1
ACC04842,Warjas Banik,ekhurana@example.org,2677079414282,Savings,2022-12-13,Low,0.0,0
ACC04843,Wyatt Chahal,anusha68@example.org,4018079498006,Current,2022-05-19,Low,0.0,1
ACC04844,Kavya Kapur,upasna95@example.net,6513960131321,Current,2023-02-22,Low,0.0,0
ACC04845,Vedika Arora,onkarmandal@example.com,7122463948418,Savings,2022-08-07,Low,0.0,0
ACC04846,Yamini Sarin,divyaahluwalia@example.org,0146897735368,Wallet,2023-01-18,Low,0.0,0
ACC04847,Lajita Sankar,cbhatt@example.net,2775911072483,Current,2022-10-28,Low,0.0,0
ACC04848,Hitesh Sagar,gahluwalia@example.org,7756586959467,Business,2022-01-28,Low,0.0,1
ACC04849,Harita Grewal,hiteshsethi@example.com,4580719064570,Business,2021-11-10,Low,0.0,0
ACC04850,Nachiket Mall,ldua@example.com,6805119472594,Wallet,2023-02-01,Low,0.0,0
ACC04851,Vasudha Rajan,ganeshrachita@example.net,3140002376736,Savings,2022-05-29,Low,0.0,0
ACC04852,Jyoti Chada,obir@example.com,4592364997985,Savings,2023-08-11,Low,0.0,0
ACC04853,Jeremiah Mishra,tbiswas@example.org,5956923183142,Current,2023-01-27,Low,0.0,0
ACC04854,Leela Barad,jagvichatterjee@example.net,7339184860615,Business,2022-12-06,Low,0.0,0
ACC04855,Anya Viswanathan,damyanti87@example.com,9002089140964,Current,2022-11-26,Low,0.0,1
ACC04856,Krisha Malhotra,dalajamander@example.org,7543071417471,Savings,2022-07-02,Low,0.0,0
ACC04857,Triya Maharaj,dlanka@example.org,6611761470279,Business,2023-06-22,Low,0.0,1
ACC04858,David Kumar,gbora@example.org,2478914653461,Business,2023-09-11,Low,0.0,0
